timestamp,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2026-03-01 12:00:00+02:00,14.362496,688.95241,287.70532,67.6861,0.0,157.494209,460.53024,1903.0248,1785.705048,2.934,13.533874
2026-03-01 13:00:00+02:00,14.68872,706.49592,287.36632,67.601,0.0,147.306574,421.27968,1903.0248,1722.054802,2.88,6.919941
2026-03-01 14:00:00+02:00,14.95496,754.31269,287.838305,67.1971,0.0,137.075449,349.13336,1902.3408,1527.799787,2.914,6.831811
2026-03-01 15:00:00+02:00,14.424016,690.17503,287.32155,67.2718,0.0,150.805244,453.48032,1902.7512,1393.01225,2.85,19.533759
2026-03-01 16:00:00+02:00,14.255408,663.34223,289.317025,67.3057,0.0,181.206085,446.33946,1903.8456,1185.590546,2.908,26.740503
2026-03-01 17:00:00+02:00,14.470944,665.97199,292.89952,66.3547,0.0,254.732296,965.97364,1903.572,407.093672,2.943,38.737403
2026-03-01 18:00:00+02:00,14.680064,724.80864,305.92826,65.3305,110.88,344.218505,1153.37372,1902.4776,468.522238,2.902,73.98463
2026-03-01 19:00:00+02:00,14.69664,810.21155,307.092535,65.1976,158.4,350.846703,1211.80754,1903.572,675.32303,2.956,88.259331
2026-03-01 20:00:00+02:00,14.989536,819.43692,324.271225,59.8574,158.4,346.842282,1132.59477,1903.9824,462.20861,2.953,93.432418
2026-03-01 21:00:00+02:00,15.122096,786.99389,323.928985,59.8094,39.6,311.781591,1106.93604,1903.9824,247.533159,2.937,84.826338
2026-03-01 22:00:00+02:00,15.36848,790.04217,324.32629,59.6468,0.0,285.246809,920.3171,1903.8456,12.547571,2.914,108.094545
2026-03-01 23:00:00+02:00,15.373008,740.45528,324.90036,59.6213,0.0,265.979557,639.15811,1903.0248,5.466685,2.822,112.998332
2026-03-02 00:00:00+02:00,14.413536,721.44169,322.77766,59.5451,0.0,243.577016,469.26617,1902.6144,1.328956,2.899,130.576257
2026-03-02 01:00:00+02:00,14.315248,723.49376,324.7449,59.8403,0.0,238.21677,460.9373,1902.7512,1.216462,2.903,166.188488
2026-03-02 02:00:00+02:00,13.96376,726.54607,324.929975,59.8379,0.0,233.849394,346.1715,1902.0672,0.127333,2.916,200.097711
2026-03-02 03:00:00+02:00,13.838352,722.97981,326.02496,59.6865,0.0,234.302359,422.87857,1902.204,0.147599,3.064,221.840724
2026-03-02 04:00:00+02:00,13.89928,722.77704,324.76103,59.7485,0.0,234.393706,461.64593,1903.572,0.085753,3.096,192.098332
2026-03-02 05:00:00+02:00,14.549056,722.22372,324.98202,59.8065,0.0,246.935264,459.20953,1903.7088,0.22173,3.058,208.715334
2026-03-02 06:00:00+02:00,15.192496,743.39079,325.64842,60.0146,0.0,296.783645,639.6103,1903.0248,53.812806,3.089,224.640662
2026-03-02 07:00:00+02:00,14.827136,834.13537,327.59419,60.0638,0.0,336.368993,900.6634,1903.0248,601.991576,3.335,210.151022
2026-03-02 08:00:00+02:00,14.583072,773.91314,324.521145,60.1153,0.0,334.216466,841.28221,1903.7088,1450.194606,3.373,154.994499
2026-03-02 09:00:00+02:00,13.60816,732.11314,330.324735,59.7456,0.0,294.111209,755.09687,1902.7512,2108.33496,3.015,91.183653
2026-03-02 10:00:00+02:00,13.86504,804.90479,322.434785,59.7638,0.0,238.471051,545.22612,1902.7512,2426.538557,3.017,70.864704
2026-03-02 11:00:00+02:00,14.82592,846.45407,320.1105,59.4784,0.0,229.831757,479.51035,1903.1616,2429.888734,3.774,87.354214
2026-03-02 12:00:00+02:00,15.02856,790.80117,319.51435,59.8245,0.0,221.315678,409.97584,1902.7512,2486.771051,3.751,81.239132
2026-03-02 13:00:00+02:00,15.278064,743.24669,319.52108,59.6985,0.0,212.937397,407.97825,1902.888,2449.929403,3.026,64.130269
2026-03-02 14:00:00+02:00,14.926528,721.38569,318.74936,60.0037,0.0,219.125431,346.43521,1903.4352,2279.324291,2.802,65.518506
2026-03-02 15:00:00+02:00,14.8512,725.65134,318.519595,60.195,0.0,229.169932,448.0567,1902.3408,2020.543379,3.888,79.444728
2026-03-02 16:00:00+02:00,14.764272,723.9982,323.3597,60.1123,179.19,247.870537,456.15197,1902.0672,1027.353092,3.764,84.580461
2026-03-02 17:00:00+02:00,15.582112,771.26925,327.47732,60.2265,0.0,303.887063,895.4437,1902.888,287.298092,3.001,81.454586
2026-03-02 18:00:00+02:00,15.563872,902.26249,327.991485,59.962,72.27,350.364564,1189.41176,1904.6664,594.192025,2.744,38.121207
2026-03-02 19:00:00+02:00,15.334576,895.22111,326.50228,59.6744,157.41,354.59522,1202.0627,1903.7088,617.392269,2.442,46.264699
2026-03-02 20:00:00+02:00,15.583008,885.06529,327.325265,59.6233,158.4,350.561564,1097.08499,1903.9824,533.616994,2.401,52.724449
2026-03-02 21:00:00+02:00,15.751584,888.47065,327.753435,60.1523,80.19,317.549489,1025.49221,1904.3928,219.733405,2.7,17.71897
2026-03-02 22:00:00+02:00,15.793024,817.40318,327.282905,60.1453,0.0,299.312313,886.28043,1903.8456,16.899344,2.816,14.120478
2026-03-02 23:00:00+02:00,16.179872,747.83222,325.46947,59.9994,0.0,268.28992,614.92146,1903.572,6.868981,2.787,26.07753
2026-03-03 00:00:00+02:00,16.1392,722.66103,322.971565,60.1047,0.0,237.593446,398.12241,1902.7512,0.226998,2.735,45.546385
2026-03-03 01:00:00+02:00,15.256352,720.48866,323.24497,62.3254,0.0,229.630727,267.62754,1860.6168,0.645777,2.861,91.77689
2026-03-03 02:00:00+02:00,15.274816,720.16736,323.16009,64.2828,0.0,224.880925,266.60975,1694.6784,0.402336,2.854,106.208358
2026-03-03 03:00:00+02:00,14.894864,715.54183,323.13259,65.0713,0.0,223.957334,266.49782,1547.0712,0.73557,2.885,107.705832
2026-03-03 04:00:00+02:00,14.555728,718.59084,323.501425,65.0436,0.0,223.739178,266.6314,1401.1056,0.198207,2.642,175.144572
2026-03-03 05:00:00+02:00,14.455024,720.16002,323.20654,65.3006,0.0,230.249141,305.02852,1247.3424,4.786224,2.5,204.168284
2026-03-03 06:00:00+02:00,14.40088,743.18452,324.49605,65.4109,0.0,288.274219,401.16687,1034.6184,115.243316,2.426,253.427813
2026-03-03 07:00:00+02:00,15.259616,812.23701,323.870125,65.5921,0.0,329.038756,815.27895,996.7248,528.970839,2.412,249.181623
2026-03-03 08:00:00+02:00,15.467808,813.51431,323.452245,65.2078,0.0,328.328302,913.84971,998.7768,1025.699135,2.942,209.178515
2026-03-03 09:00:00+02:00,14.956032,766.27879,323.65368,65.3372,0.0,281.746396,909.46388,999.8712,1482.6725,2.921,134.652662
2026-03-03 10:00:00+02:00,14.47224,726.32885,320.65596,66.3768,0.0,241.877918,416.23725,997.4088,1999.000006,2.917,115.369273
2026-03-03 11:00:00+02:00,14.658512,707.39074,320.267485,65.9628,0.0,229.311145,395.69775,998.9136,2131.652463,3.797,85.95771
2026-03-03 12:00:00+02:00,14.914624,702.56115,322.560245,65.8236,0.0,219.549666,144.78813,998.64,2139.896068,3.919,62.106768
2026-03-03 13:00:00+02:00,14.971296,692.63879,323.04308,66.1809,0.0,208.321344,141.40217,998.0928,2215.374476,2.893,71.853546
2026-03-03 14:00:00+02:00,14.832912,696.56948,323.08777,65.8989,0.0,218.291782,163.36634,998.64,2020.192216,2.216,51.573634
2026-03-03 15:00:00+02:00,14.961888,700.22767,323.0775,65.5643,0.0,220.950833,205.08311,1000.692,1691.458084,2.364,42.634538
2026-03-03 16:00:00+02:00,15.926512,717.33963,324.511755,65.6752,0.0,235.082538,305.12554,1003.7016,1019.221969,2.518,29.266934
2026-03-03 17:00:00+02:00,16.126592,778.10478,329.157315,66.0713,36.63,287.196188,800.23345,1005.0696,382.094322,2.509,29.428096
2026-03-03 18:00:00+02:00,15.459872,849.14185,330.18816,64.8711,158.4,344.302308,1139.73518,1005.3432,485.086585,3.122,69.127581
2026-03-03 19:00:00+02:00,15.25576,848.41078,331.086785,64.9315,157.41,348.023669,1247.78071,1004.9328,709.836363,2.95,74.731664
2026-03-03 20:00:00+02:00,15.822112,840.48221,329.7641,65.0149,158.4,345.852589,1136.43203,1005.2064,488.237267,2.835,81.671129
2026-03-03 21:00:00+02:00,15.949712,847.12573,331.09107,64.469,159.39,318.115007,919.934,1006.164,225.918758,2.818,57.463114
2026-03-03 22:00:00+02:00,15.770944,854.66726,332.727935,64.8408,157.41,288.631985,738.62948,1005.48,86.353113,2.882,47.419188
2026-03-03 23:00:00+02:00,15.315936,845.75717,329.315465,64.5561,111.87,272.154771,544.94101,1005.7536,5.819969,2.846,62.9897
2026-03-04 00:00:00+02:00,15.303072,787.9424,326.23826,64.7517,0.0,240.5917,397.86663,1005.3432,0.346436,2.777,129.644202
2026-03-04 01:00:00+02:00,14.66624,807.44568,326.888935,64.8512,0.0,235.79718,253.43154,1005.6168,0.408365,2.112,211.841209
2026-03-04 02:00:00+02:00,14.924816,828.48669,327.042705,65.003,0.0,231.055496,250.08117,1005.48,0.283605,2.168,193.385679
2026-03-04 03:00:00+02:00,14.970592,832.09405,327.096705,65.1672,0.0,229.653656,250.19311,1005.6168,0.172883,2.169,183.086244
2026-03-04 04:00:00+02:00,14.81048,846.26942,326.79515,64.9149,0.0,229.510601,251.81069,1005.7536,0.258063,2.034,151.646457
2026-03-04 05:00:00+02:00,14.543936,848.87019,326.35668,64.8596,0.0,230.972504,318.19018,1005.8904,8.465767,2.013,81.706442
2026-03-04 06:00:00+02:00,15.211728,868.03578,328.7452,64.7199,0.0,289.959743,499.39812,1005.8904,76.651265,2.029,44.860157
2026-03-04 07:00:00+02:00,15.637392,851.57799,328.926365,64.6953,0.0,334.129653,815.37644,1006.3008,607.565244,2.166,39.220592
2026-03-04 08:00:00+02:00,14.991104,804.07983,326.366815,65.1474,0.0,339.522321,798.57236,1006.164,1577.516118,2.735,14.484987
2026-03-04 09:00:00+02:00,14.947008,755.44432,325.828565,66.2772,0.0,287.245708,743.83239,1000.2816,2166.800657,2.987,0.192248
2026-03-04 10:00:00+02:00,12.471584,776.3228,321.46321,67.1779,0.0,233.199578,372.33293,1000.8288,2278.55239,2.483,0.45929
2026-03-04 11:00:00+02:00,12.768112,791.77058,318.80031,66.9351,0.0,211.830983,335.80373,1000.692,2389.317015,2.878,2.330153
2026-03-04 12:00:00+02:00,12.759056,831.41576,322.18758,67.2156,0.0,210.209303,154.56029,999.7344,2171.065669,3.168,8.41891
2026-03-04 13:00:00+02:00,13.17208,851.42924,322.291185,66.9329,0.0,196.283468,153.88726,1000.4184,2135.826989,2.988,23.513915
2026-03-04 14:00:00+02:00,13.013856,851.32675,322.786985,66.878,0.0,198.675981,153.84092,1000.2816,2059.61171,2.125,34.675452
2026-03-04 15:00:00+02:00,12.677072,856.2166,311.208635,66.5469,0.0,204.084787,154.55657,1000.2816,1806.405373,2.157,57.279004
2026-03-04 16:00:00+02:00,14.670848,869.97185,311.57036,66.784,0.0,235.706793,363.01294,1001.376,1200.486762,2.297,66.62499
2026-03-04 17:00:00+02:00,15.010256,940.80876,321.20568,65.7371,0.0,282.345584,846.47943,1001.5128,280.977755,2.599,94.125141
2026-03-04 18:00:00+02:00,15.357168,1012.09497,314.93734,64.7185,142.56,324.088904,1123.77948,1001.2392,508.063599,2.406,180.07604
2026-03-04 19:00:00+02:00,15.64928,1010.62044,312.857585,65.2749,158.4,331.633041,1259.94986,1000.8288,745.216474,2.748,226.330285
2026-03-04 20:00:00+02:00,15.346208,1000.90481,314.630575,65.4285,158.4,326.285061,1160.02507,1001.6496,528.708958,2.369,236.968746
2026-03-04 21:00:00+02:00,15.589856,1010.5843,310.06372,64.7128,158.4,291.911083,949.28297,999.7344,230.875114,2.044,276.600386
2026-03-04 22:00:00+02:00,15.746896,947.595,311.18476,65.2259,34.65,255.39227,782.83829,999.1872,39.309787,2.065,299.884394
2026-03-04 23:00:00+02:00,15.941648,969.85338,309.26572,64.4411,0.0,222.075453,566.30141,998.7768,31.58718,2.167,303.041217
2026-03-05 00:00:00+02:00,15.973648,929.44751,308.92344,64.7411,0.0,229.920956,347.55202,1000.1448,10.551812,2.148,289.007254
2026-03-05 01:00:00+02:00,14.651616,739.48189,311.977135,65.6781,0.0,225.346116,305.60674,996.8616,0.142055,2.19,206.552827
2026-03-05 02:00:00+02:00,14.600816,720.83789,312.5351,66.3213,0.0,221.975998,302.64369,1004.796,0.095554,3.169,169.784356
2026-03-05 03:00:00+02:00,14.84208,721.44244,312.574115,65.8578,0.0,223.29348,284.70789,996.9984,0.082071,2.357,137.35058
2026-03-05 04:00:00+02:00,14.799472,649.72712,311.908045,65.7221,0.0,223.301954,273.4169,997.4088,1.462428,2.139,109.133541
2026-03-05 05:00:00+02:00,14.478496,590.27533,311.090085,65.8806,0.0,231.01251,302.8496,1002.06,2.075109,2.206,106.455917
2026-03-05 06:00:00+02:00,14.881104,611.66501,311.08781,66.1366,0.0,277.56035,382.0308,1001.376,72.491967,2.074,109.015443
2026-03-05 07:00:00+02:00,15.020288,649.30798,311.452105,65.7674,0.0,327.479941,745.87266,999.8712,397.891389,1.989,111.712708
2026-03-05 08:00:00+02:00,15.436944,659.60864,314.456745,65.7547,0.0,326.895079,783.57287,1000.2816,831.935829,1.99,55.348533
2026-03-05 09:00:00+02:00,14.762992,651.47084,311.934055,66.3294,0.0,282.064186,733.70831,999.8712,1035.306151,1.856,26.428129
2026-03-05 10:00:00+02:00,14.093296,642.19068,304.757115,66.6752,0.0,232.202886,343.2734,1277.9856,1158.938144,1.964,32.757159
2026-03-05 11:00:00+02:00,14.346288,646.12174,308.1455,66.8574,0.0,207.202406,178.09369,1354.5936,1172.131996,1.983,54.425408
2026-03-05 12:00:00+02:00,14.4712,628.49168,308.45547,66.7974,0.0,186.172331,195.73232,1382.7744,1148.798452,1.825,44.711231
2026-03-05 13:00:00+02:00,15.12648,627.32985,313.33785,66.9604,0.0,187.140541,173.02746,1407.8088,1001.037322,1.986,28.543402
2026-03-05 14:00:00+02:00,14.784112,614.97209,311.866275,66.8043,0.0,193.233298,172.7362,1434.2112,873.389548,2.812,61.941914
2026-03-05 15:00:00+02:00,14.653792,657.0139,310.80366,66.6262,0.0,216.793645,153.53926,1457.3304,844.781332,2.726,130.041321
2026-03-05 16:00:00+02:00,15.192384,705.72176,314.15126,66.216,0.0,246.079845,338.12991,1477.1664,544.587613,2.763,106.218604
2026-03-05 17:00:00+02:00,15.400912,740.08678,317.14162,65.6244,38.61,283.506003,737.60183,1497.276,242.730303,2.704,47.939027
2026-03-05 18:00:00+02:00,15.143488,817.46391,317.531135,64.6183,158.4,330.091027,1136.30366,1519.4376,466.87953,2.626,61.277228
2026-03-05 19:00:00+02:00,15.088672,827.80474,317.334925,64.1014,158.4,341.903014,1226.75917,1539.9576,740.002392,2.628,53.585947
2026-03-05 20:00:00+02:00,15.091408,864.98579,317.356455,64.9807,158.4,340.48075,1165.03875,1561.2984,533.58346,2.574,69.064429
2026-03-05 21:00:00+02:00,12.526224,830.08066,315.884835,65.3092,158.4,308.10672,948.2821,1581.408,280.878489,2.673,48.14957
2026-03-05 22:00:00+02:00,10.00744,757.12247,315.27197,65.0451,39.6,271.404193,801.64137,1605.7584,49.558711,2.341,45.209033
2026-03-05 23:00:00+02:00,10.122832,730.35733,313.471595,65.0852,0.0,248.761586,531.63772,1629.6984,28.791082,2.022,18.77931
2026-03-06 00:00:00+02:00,15.526224,724.30274,314.975395,64.8498,0.0,233.464532,307.71655,1650.9024,0.276632,2.033,16.212507
2026-03-06 01:00:00+02:00,14.69544,723.75052,314.48535,64.6257,0.0,223.302459,301.66468,1674.0216,1.861704,2.183,65.348781
2026-03-06 02:00:00+02:00,13.745488,723.24578,311.288725,64.514,0.0,218.757359,301.36668,1695.4992,0.6039,2.413,112.691026
2026-03-06 03:00:00+02:00,14.339344,719.96016,314.94884,64.4929,0.0,218.38599,301.28352,1719.3024,5.30045,2.381,141.833726
2026-03-06 04:00:00+02:00,14.354112,724.50255,315.22257,64.9245,0.0,218.35038,301.47657,1726.0056,0.34746,2.156,127.426701
2026-03-06 05:00:00+02:00,14.678304,726.47341,314.89691,65.2452,0.0,219.456062,301.45676,1725.1848,9.639303,2.09,114.69341
2026-03-06 06:00:00+02:00,15.1016,784.80678,316.843945,65.0313,0.0,261.455931,408.02729,1726.2792,77.359233,2.162,83.581155
2026-03-06 07:00:00+02:00,15.004864,854.45591,317.15804,64.3857,0.0,326.818037,575.98277,1731.888,650.781482,2.253,93.41242
2026-03-06 08:00:00+02:00,14.991952,736.87334,312.207975,63.9805,0.0,329.282662,607.08163,1744.2,1405.589248,2.301,63.539744
2026-03-06 09:00:00+02:00,13.683056,727.45345,311.400135,47.2722,0.0,282.406251,553.38378,1754.1864,1945.448763,2.118,61.464367
2026-03-06 10:00:00+02:00,13.636368,715.39843,305.5248,47.4184,0.0,168.038244,226.32153,1761.984,1841.362771,2.104,72.582632
2026-03-06 11:00:00+02:00,13.930368,744.93523,307.358535,47.3233,0.0,165.132792,115.25438,1762.8048,1752.257744,2.062,83.714904
2026-03-06 12:00:00+02:00,13.815232,729.68589,317.065245,47.4657,0.0,164.509191,115.40378,1762.2576,1694.706097,2.185,86.778796
2026-03-06 13:00:00+02:00,13.154864,715.91006,315.332795,47.5759,0.0,165.571332,76.78274,1763.7624,1603.140466,2.078,113.603569
2026-03-06 14:00:00+02:00,14.428304,716.6341,314.78101,46.965,0.0,167.197605,76.87758,1765.2672,1495.959693,2.432,145.060254
2026-03-06 15:00:00+02:00,15.088112,730.23962,312.076215,47.0509,0.0,173.679897,78.54279,1762.9416,1538.093393,2.636,177.3961
2026-03-06 16:00:00+02:00,15.39896,716.35507,313.24228,47.1877,0.0,239.235618,259.96231,1764.72,1069.23761,2.544,177.474042
2026-03-06 17:00:00+02:00,15.94264,743.85262,319.790475,47.5361,0.0,277.335798,667.0555,1763.0784,411.1226,2.953,70.703958
2026-03-06 18:00:00+02:00,15.499792,835.58706,324.316065,46.531,118.8,330.766157,1060.32321,1763.352,403.154986,2.392,63.155505
2026-03-06 19:00:00+02:00,15.16776,868.56072,325.44247,46.38,157.41,344.473252,1160.40834,1761.5736,750.924519,2.395,84.85882
2026-03-06 20:00:00+02:00,14.92936,858.02253,326.30707,46.2009,158.4,341.25292,1161.05391,1764.036,604.964314,2.367,104.057543
2026-03-06 21:00:00+02:00,15.294896,865.9756,328.465615,46.239,118.8,312.032288,876.80913,1764.036,258.369224,2.441,62.569346
2026-03-06 22:00:00+02:00,15.708768,870.77475,325.991295,46.25,0.0,281.875294,710.80106,1762.8048,70.307418,2.321,25.473224
2026-03-06 23:00:00+02:00,16.00488,872.62862,326.503405,46.3204,0.0,247.367379,481.393,1761.984,30.137842,2.117,19.846995
2026-03-07 00:00:00+02:00,15.854144,870.68497,324.59825,46.1802,0.0,228.818977,277.14514,1761.984,2.269046,2.033,13.513599
2026-03-07 01:00:00+02:00,14.93208,806.3634,325.26375,47.2791,0.0,176.508882,262.83469,1761.3,9.880487,1.901,18.07731
2026-03-07 02:00:00+02:00,14.779456,847.78649,325.496,47.2802,0.0,174.822912,262.99211,1761.7104,0.342945,2.409,44.695203
2026-03-07 03:00:00+02:00,14.780528,815.5224,325.97325,47.021,0.0,173.328526,261.97637,1762.1208,1.623847,2.734,29.379269
2026-03-07 04:00:00+02:00,15.175008,804.32478,326.85875,47.1792,0.0,173.339179,189.99348,1761.984,2.78978,2.813,11.265002
2026-03-07 05:00:00+02:00,14.995264,823.18158,325.68675,47.1615,0.0,190.537538,262.73968,1761.8472,1.561022,2.795,22.836706
2026-03-07 06:00:00+02:00,14.701136,826.45653,327.5835,47.197,0.0,237.82176,263.54257,1761.3,35.669819,2.841,15.004133
2026-03-07 07:00:00+02:00,14.338176,835.13669,327.1545,47.1438,0.0,279.208551,607.40027,1762.5312,496.800256,2.639,8.293962
2026-03-07 08:00:00+02:00,14.702016,783.81916,327.0395,47.3363,0.0,262.782867,620.91778,1757.0592,1575.265517,2.802,6.878133
2026-03-07 09:00:00+02:00,15.230288,720.69586,320.7685,47.3013,0.0,199.470407,614.69074,1755.5544,1847.82272,2.811,6.688895
2026-03-07 10:00:00+02:00,15.098304,716.01899,323.73925,47.1917,0.0,113.481799,300.89639,1755.4176,1965.098209,2.789,1.417858
2026-03-07 11:00:00+02:00,14.650176,706.10408,316.6235,47.0126,0.0,98.216989,262.75269,1754.8704,1885.379748,2.703,2.810699
2026-03-07 12:00:00+02:00,15.000192,697.97394,316.889,46.9874,0.0,97.743452,262.5042,1755.5544,1784.864835,2.721,7.586003
2026-03-07 13:00:00+02:00,15.47752,699.53432,315.98275,43.7672,0.0,97.919514,223.70014,1754.46,1626.800356,2.608,10.622482
2026-03-07 14:00:00+02:00,15.493744,704.96293,315.2315,44.1354,0.0,99.208355,152.43985,1753.3656,1557.870085,2.573,11.67501
2026-03-07 15:00:00+02:00,14.967376,707.90104,313.62875,49.1974,0.0,120.611304,192.14075,1755.9648,1726.806296,2.343,15.765156
2026-03-07 16:00:00+02:00,15.087616,716.81525,314.26675,50.51,0.0,151.98381,323.2526,1755.5544,1533.90884,2.287,20.723719
2026-03-07 17:00:00+02:00,15.789584,781.35732,319.10725,63.2428,0.0,216.472608,592.00494,1755.5544,488.280935,2.384,28.1754
2026-03-07 18:00:00+02:00,15.37168,841.94711,324.237,63.7886,158.4,319.766634,1072.64388,1755.5544,455.137121,2.588,54.032606
2026-03-07 19:00:00+02:00,15.052928,830.45748,325.64425,63.6514,158.4,336.036016,1156.44436,1754.5968,700.244508,2.525,62.757931
2026-03-07 20:00:00+02:00,14.880096,847.99259,328.09325,63.9312,158.4,333.462808,1131.81811,1756.7856,459.495892,2.516,58.910999
2026-03-07 21:00:00+02:00,15.209792,802.30649,324.53725,64.0783,79.2,302.317725,831.23334,1756.512,246.813103,2.525,36.202518
2026-03-07 22:00:00+02:00,15.751264,828.86675,322.432,63.8387,0.0,221.699966,696.30427,1754.46,41.889597,2.645,20.654152
2026-03-07 23:00:00+02:00,15.488448,785.5165,320.86425,64.3941,0.0,200.661951,485.9273,1754.3232,4.607207,2.606,14.592174
2026-03-08 00:00:00+02:00,15.178288,782.94353,323.85575,64.8539,0.0,181.316797,312.63474,1755.5544,1.384937,2.726,12.069119
2026-03-08 01:00:00+02:00,14.593568,771.7609,326.06275,65.4304,0.0,175.118526,261.77057,1754.8704,8.902733,2.715,5.782956
2026-03-08 02:00:00+02:00,13.539088,772.14722,327.56025,65.4035,0.0,170.284078,189.63716,1756.2384,0.189505,2.754,2.694661
2026-03-08 03:00:00+02:00,13.474304,771.457,327.64675,65.112,0.0,172.516489,262.54572,1757.3328,0.185743,2.819,2.037618
2026-03-08 04:00:00+02:00,14.013472,769.59423,326.84025,65.3258,0.0,171.72738,252.14579,1755.5544,0.750954,2.696,1.367685
2026-03-08 05:00:00+02:00,14.396528,771.14062,326.995,65.2315,0.0,217.558281,262.75463,1755.2808,5.882094,2.798,3.542665
2026-03-08 06:00:00+02:00,14.4672,801.58077,327.92275,65.2944,0.0,261.025419,268.65802,1755.828,52.103812,2.856,4.73807
2026-03-08 07:00:00+02:00,14.519024,778.21648,328.4305,65.3082,0.0,271.45891,522.71776,1754.46,519.906189,2.877,3.474216
2026-03-08 08:00:00+02:00,14.796816,743.12579,328.00575,65.9825,0.0,239.184198,690.15746,1755.9648,1478.628532,2.59,2.367674
2026-03-08 09:00:00+02:00,14.802096,721.98355,320.3625,66.2761,0.0,177.981804,550.40016,1755.0072,1954.439186,2.67,2.1285
2026-03-08 10:00:00+02:00,14.74136,711.14183,319.53225,66.537,0.0,141.150834,248.30563,1754.46,2121.407987,2.607,4.460801
2026-03-08 11:00:00+02:00,14.846896,698.15538,317.9545,66.6404,0.0,100.424016,255.47225,1756.6488,1986.220079,2.465,7.125693
2026-03-08 12:00:00+02:00,15.157968,708.34864,317.01475,66.6847,0.0,95.613804,261.4588,1755.144,1902.07114,3.162,8.101991
2026-03-08 13:00:00+02:00,14.906304,716.08491,316.42175,66.8626,0.0,95.37561,222.97846,1755.9648,1483.625954,3.873,13.949901
2026-03-08 14:00:00+02:00,14.565664,711.73312,315.57975,66.9331,0.0,97.9209,151.60829,1756.3752,1347.807013,3.839,18.560411
2026-03-08 15:00:00+02:00,15.164016,723.58183,314.247,66.8831,0.0,112.12938,197.06902,1756.2384,1224.199647,3.855,19.860944
2026-03-08 16:00:00+02:00,14.683872,724.57114,316.2375,67.086,0.0,159.51474,431.45841,1753.3656,1175.887463,3.742,22.293087
2026-03-08 17:00:00+02:00,14.124704,757.46587,327.62125,65.9991,0.0,213.80733,773.57174,1753.6392,418.006927,2.639,19.023543
2026-03-08 18:00:00+02:00,14.888976,858.67912,325.07175,66.2087,78.21,279.12456,1104.4248,1753.2288,361.591103,1.817,40.098752
2026-03-08 19:00:00+02:00,15.375856,849.37974,326.60625,66.2313,158.4,335.136027,1188.24513,1753.3656,694.202637,2.29,57.708426
2026-03-08 20:00:00+02:00,15.388224,854.43601,327.82725,66.2427,158.4,331.080116,1054.79909,1755.144,529.335185,2.593,57.200596
2026-03-08 21:00:00+02:00,15.364992,818.14052,324.28625,66.1388,110.88,295.128108,895.1497,1754.46,235.298552,2.747,28.12681
2026-03-08 22:00:00+02:00,15.425376,815.382,324.807,66.2411,0.0,250.038478,843.80237,1754.3232,33.591031,2.593,12.028024
2026-03-08 23:00:00+02:00,15.140608,891.19246,323.56975,65.8894,0.0,223.997637,542.89385,1754.3232,11.684459,2.506,13.161842
2026-03-09 00:00:00+02:00,14.182176,915.60185,325.84357,65.9083,0.0,216.66241,303.51601,1756.1016,1.975275,2.347,12.905352
2026-03-09 01:00:00+02:00,14.498976,972.47204,326.9077,66.4651,0.0,215.60811,252.2418,1756.6488,0.110731,2.305,29.58513
2026-03-09 02:00:00+02:00,14.317552,976.24015,326.327085,65.9357,0.0,211.499352,181.10631,1755.828,0.085971,1.816,37.153056
2026-03-09 03:00:00+02:00,14.13072,991.43927,327.03305,66.1342,0.0,211.902421,251.65273,1755.4176,0.082704,2.403,41.077575
2026-03-09 04:00:00+02:00,14.031072,981.98963,327.283475,66.255,0.0,211.541467,251.51909,1754.8704,0.154915,2.203,53.246704
2026-03-09 05:00:00+02:00,13.340928,952.58835,327.40799,66.6395,0.0,259.538301,251.53986,1756.9224,0.119166,2.433,81.461179
2026-03-09 06:00:00+02:00,12.593472,1042.47015,329.275135,66.3776,0.0,304.594992,320.16862,1757.6064,69.078349,2.127,62.975394
2026-03-09 07:00:00+02:00,13.025408,1041.98289,329.75635,66.2442,0.0,317.790079,577.9785,1757.196,626.669957,2.073,65.149593
2026-03-09 08:00:00+02:00,13.17584,974.6213,330.47967,67.494,0.0,284.531761,589.15661,1756.6488,1402.990266,1.953,82.683483
2026-03-09 09:00:00+02:00,12.93568,960.90697,325.53258,67.2829,0.0,172.954395,251.7755,1756.7856,2074.864132,1.992,48.954955
2026-03-09 10:00:00+02:00,12.71136,908.92323,319.35272,66.902,0.0,152.901124,88.13635,1757.4696,2454.062901,3.499,31.896255
2026-03-09 11:00:00+02:00,12.081184,927.25731,317.437845,66.8606,0.0,139.019571,66.91165,1757.7432,2634.267789,3.41,22.811976
2026-03-09 12:00:00+02:00,12.193088,895.78375,315.975355,67.5011,0.0,138.848242,66.68586,1756.7856,2515.760868,2.712,17.065125
2026-03-09 13:00:00+02:00,12.60416,870.63135,316.887265,67.6133,0.0,138.179319,66.85011,1757.3328,2102.960759,2.589,17.806991
2026-03-09 14:00:00+02:00,12.740032,893.27997,316.893715,67.4093,0.0,140.426084,66.70444,1757.196,2206.95346,3.86,13.682968
