delivery_date,Product,Weighted Average Price (EUR/MWh),Max Price (EUR/MWh),Min Price (EUR/MWh),Last Price (EUR/MWh),Volume (MW)
2026-04-19,QH-260419-58,-516,243,-1999,-900,36540
2026-04-19,QH-260419-59,-434,456,-2286,-1000,44600
2026-04-19,QH-260419-60,-610,302,-1893,-982,68370
2026-04-19,QH-260419-61,-674,314,-1796,-974,49700
2026-04-19,QH-260419-62,-582,193,-2802,-812,70150
2026-04-19,QH-260419-63,-529,458,-2272,-810,85060
2026-04-19,QH-260419-64,-148,1504,-1635,-902,83780
2026-04-19,QH-260419-65,-960,102,-10000,-1380,126680
2026-04-19,QH-260419-66,-305,399,-2800,-1031,47200
2026-04-19,QH-260419-67,581,2000,-1103,-958,47050
2026-04-19,QH-260419-68,3383,7386,-283,863,69700
2026-04-19,QH-260419-69,1182,5756,-888,-591,75350
2026-04-19,QH-260419-70,3718,7600,991,2674,46490
2026-04-19,QH-260419-71,6570,9811,4052,6289,44130
2026-04-19,QH-260419-72,10274,12892,7990,9828,54340
2026-04-19,QH-260419-73,10675,15102,4135,11015,39210
2026-04-19,QH-260419-74,12079,16116,9472,12644,38380
2026-04-19,QH-260419-75,13141,18011,10001,11613,47850
2026-04-19,QH-260419-76,13547,17065,10490,12000,54570
2026-04-19,QH-260419-77,12332,17242,7604,7864,42670
2026-04-19,QH-260419-78,12677,14724,10056,14500,57310
2026-04-19,QH-260419-79,11878,15080,9780,12303,44500
2026-04-19,QH-260419-80,12530,15865,9490,10945,44120
2026-04-19,QH-260419-81,15177,17765,10500,15600,18850
2026-04-19,QH-260419-82,14037,16831,9551,12900,21700
2026-04-19,QH-260419-83,13209,18869,10400,12000,26940
2026-04-19,QH-260419-84,12920,18321,9990,10400,33630
2026-04-19,QH-260419-85,11485,15204,9457,12619,47590
2026-04-19,QH-260419-86,11955,18352,9305,11000,41200
2026-04-19,QH-260419-87,11755,15036,9274,10567,61220
2026-04-19,QH-260419-88,11800,16768,8300,10563,69480
2026-04-19,QH-260419-89,11286,13625,9772,10000,54170
2026-04-19,QH-260419-90,9170,12334,4114,5117,25320
2026-04-19,QH-260419-91,8679,11595,4114,6226,22780
2026-04-19,QH-260419-92,8683,11367,4124,7182,39100
2026-04-19,QH-260419-93,10213,11378,4114,9642,34310
2026-04-19,QH-260419-94,9308,11957,4114,6664,31880
2026-04-19,QH-260419-95,8746,10613,7500,8080,68770
2026-04-19,QH-260419-96,8458,10534,7313,8327,80930
2026-04-20,QH-260420-01,10217,11705,7794,10373,14740
2026-04-20,QH-260420-02,9171,9997,7068,8956,10350
2026-04-20,QH-260420-03,8551,9768,4114,8521,14180
2026-04-20,QH-260420-04,8529,10116,7660,8112,43710
2026-04-20,QH-260420-05,10110,11235,9241,9848,11100
2026-04-20,QH-260420-06,9181,9841,8023,8854,19950
2026-04-20,QH-260420-07,8948,9965,7660,8812,27670
2026-04-20,QH-260420-08,8645,9602,7831,8555,41860
2026-04-20,QH-260420-09,9307,10663,8138,8469,9970
2026-04-20,QH-260420-10,8997,10335,8353,8736,10950
2026-04-20,QH-260420-11,9033,9680,8199,8372,22160
2026-04-20,QH-260420-12,8884,9608,7795,8735,19950
2026-04-20,QH-260420-13,9065,10274,6864,8556,41640
2026-04-20,QH-260420-14,8829,9642,7856,8760,45750
2026-04-20,QH-260420-15,8943,9671,7981,9204,28650
2026-04-20,QH-260420-16,8887,9680,7960,8778,30410
2026-04-20,QH-260420-17,8986,10217,7870,8286,33740
2026-04-20,QH-260420-18,9190,9775,8254,8532,50560
2026-04-20,QH-260420-19,9512,10331,6881,6881,11420
2026-04-20,QH-260420-20,9975,11695,9045,9965,21760
2026-04-20,QH-260420-21,9646,10847,9010,10797,23770
2026-04-20,QH-260420-22,10958,12315,9500,10875,18190
2026-04-20,QH-260420-23,11614,12769,10400,11958,43780
2026-04-20,QH-260420-24,11496,14277,4114,12283,44240
2026-04-20,QH-260420-25,11386,12669,8577,10999,33780
2026-04-20,QH-260420-26,12013,13166,9501,10000,56240
2026-04-20,QH-260420-27,12802,14017,10615,11538,45190
2026-04-20,QH-260420-28,12299,14385,4114,4167,61660
2026-04-20,QH-260420-29,13149,16598,10400,13096,45010
2026-04-20,QH-260420-30,10663,14139,-205,3,40910
2026-04-20,QH-260420-31,9236,13629,-172,500,42810
2026-04-20,QH-260420-32,7600,12175,-99,3899,43930
2026-04-20,QH-260420-33,10022,14218,-500,-300,32160
2026-04-20,QH-260420-34,7712,13010,-1000,2157,42700
2026-04-20,QH-260420-35,6572,12105,-682,0,43290
2026-04-20,QH-260420-36,1616,6200,-600,-399,46430
2026-04-20,QH-260420-37,1612,6558,-1380,1000,16120
2026-04-20,QH-260420-38,1506,6443,0,85,13810
2026-04-20,QH-260420-39,874,4792,-1455,1500,21540
2026-04-20,QH-260420-40,97,6129,-2947,-400,30920
2026-04-20,QH-260420-41,1394,4002,-626,-500,15820
2026-04-20,QH-260420-42,1033,4009,-2000,-30,14040
2026-04-20,QH-260420-43,612,5563,-626,812,22200
2026-04-20,QH-260420-44,846,4076,-2700,-436,30870
2026-04-20,QH-260420-45,1687,4121,-2110,0,25850
2026-04-20,QH-260420-46,421,4500,-1900,-1000,39540
2026-04-20,QH-260420-47,402,4177,-726,202,39050
2026-04-20,QH-260420-48,2698,5696,-1000,-600,66070
2026-04-20,QH-260420-49,1428,7154,-1480,-1480,49050
2026-04-20,QH-260420-50,2525,5449,-1500,-1350,79030
2026-04-20,QH-260420-51,2180,5265,-2382,-1930,85010
2026-04-20,QH-260420-52,1403,5237,-12520,-1125,88080
2026-04-20,QH-260420-53,1652,5336,-1933,-1500,81850
2026-04-20,QH-260420-54,1397,4536,-2218,-2044,74830
2026-04-20,QH-260420-55,1136,4247,-3208,-2500,86220
2026-04-20,QH-260420-56,790,3878,-13268,-2870,88590
2026-04-20,QH-260420-57,319,3996,-13296,-2599,64850
2026-04-20,QH-260420-58,990,4703,-2602,-2498,62250
2026-04-20,QH-260420-59,1816,4378,-1227,-667,126350
2026-04-20,QH-260420-60,2475,6783,-890,-291,96930
2026-04-20,QH-260420-61,1494,5405,-5000,-4900,134150
2026-04-20,QH-260420-62,1227,4413,-1063,-864,76990
2026-04-20,QH-260420-63,411,5025,-1772,848,49940
2026-04-20,QH-260420-64,3770,9677,-1149,100,49780
2026-04-20,QH-260420-65,998,5466,-5700,-5700,53340
2026-04-20,QH-260420-66,3635,8171,-2000,-1900,43210
2026-04-20,QH-260420-67,8380,10814,979,7380,74970
2026-04-20,QH-260420-68,9546,12873,501,1500,68580
2026-04-20,QH-260420-69,6621,10857,57,8633,50240
2026-04-20,QH-260420-70,9195,10386,4753,9906,51150
2026-04-20,QH-260420-71,10173,11585,8000,10800,38950
2026-04-20,QH-260420-72,11759,14831,10400,11401,35900
2026-04-20,QH-260420-73,10099,20759,114,7795,44890
2026-04-20,QH-260420-74,10778,14683,4114,11435,36010
2026-04-20,QH-260420-75,12102,20445,10400,10400,30410
2026-04-20,QH-260420-76,11613,13945,7777,7777,40020
2026-04-20,QH-260420-77,11780,15428,4300,10727,46840
2026-04-20,QH-260420-78,11610,14390,4114,10200,38930
2026-04-20,QH-260420-79,11619,14721,4114,11495,47690
2026-04-20,QH-260420-80,11555,15250,6989,11893,55180
2026-04-20,QH-260420-81,9578,17045,114,8309,32770
2026-04-20,QH-260420-82,11387,15507,7700,10916,40340
2026-04-20,QH-260420-83,11289,18515,9164,12352,40710
2026-04-20,QH-260420-84,12153,20344,9999,10400,63560
2026-04-20,QH-260420-85,12897,20317,11559,20260,58390
2026-04-20,QH-260420-86,12447,16031,9425,12456,31890
2026-04-20,QH-260420-87,14075,17270,10415,14667,42490
2026-04-20,QH-260420-88,13358,20900,10400,12323,42280
2026-04-20,QH-260420-89,12789,14315,10400,13802,127470
2026-04-20,QH-260420-90,12683,14244,10576,14038,62580
2026-04-20,QH-260420-91,12345,13909,10164,12031,55000
2026-04-20,QH-260420-92,11240,13128,10360,11534,49550
2026-04-20,QH-260420-93,12317,13810,8945,12595,65180
2026-04-20,QH-260420-94,11847,13499,9999,11419,62270
2026-04-20,QH-260420-95,11608,12829,8848,12027,47680
2026-04-20,QH-260420-96,11078,12299,10014,11751,62350
2026-04-21,QH-260421-01,11754,12250,11250,11681,6390
2026-04-21,QH-260421-02,11688,12609,9909,10899,4570
2026-04-21,QH-260421-03,10955,11857,9992,11142,9410
2026-04-21,QH-260421-04,10894,11490,4114,4114,24260
2026-04-21,QH-260421-05,10636,11795,9548,9703,21030
2026-04-21,QH-260421-06,10720,11300,9924,9924,33480
2026-04-21,QH-260421-07,10540,11604,9584,11431,24750
2026-04-21,QH-260421-08,10731,11206,9127,10015,24960
2026-04-21,QH-260421-09,10622,11468,9505,10381,18340
2026-04-21,QH-260421-10,10084,11553,9015,10105,18960
2026-04-21,QH-260421-11,9984,10815,8902,9472,14800
2026-04-21,QH-260421-12,9497,10719,8117,9873,24640
2026-04-21,QH-260421-13,10352,11270,9257,10013,26350
2026-04-21,QH-260421-14,10297,11884,114,9780,49780
2026-04-21,QH-260421-15,10106,11435,114,3494,38440
2026-04-21,QH-260421-16,9951,11247,2999,10251,43080
2026-04-21,QH-260421-17,10251,10906,8316,10500,33770
2026-04-21,QH-260421-18,10206,10853,7800,10507,38160
2026-04-21,QH-260421-19,10534,11437,9487,10917,18910
2026-04-21,QH-260421-20,11512,12685,9964,10869,29900
2026-04-21,QH-260421-21,10832,11305,10294,11152,14760
2026-04-21,QH-260421-22,11719,12413,10171,11730,20680
2026-04-21,QH-260421-23,11999,13064,4114,12765,21190
2026-04-21,QH-260421-24,12907,13386,11584,12718,29660
2026-04-21,QH-260421-25,12422,13278,9404,12417,21870
2026-04-21,QH-260421-26,13138,14073,12195,13026,54880
2026-04-21,QH-260421-27,13374,14169,12900,13612,51390
2026-04-21,QH-260421-28,13886,14560,13272,13900,48150
2026-04-21,QH-260421-29,14589,16136,11257,15142,35760
2026-04-21,QH-260421-30,14449,15538,11963,15538,35550
2026-04-21,QH-260421-31,13319,14307,12069,12335,36870
2026-04-21,QH-260421-32,12309,13702,10527,11806,90180
2026-04-21,QH-260421-33,12535,14418,10336,14125,19040
2026-04-21,QH-260421-34,12633,13827,10405,11437,36030
2026-04-21,QH-260421-35,12528,13447,10405,12357,53010
2026-04-21,QH-260421-36,10662,11662,7545,9360,47490
2026-04-21,QH-260421-37,12419,15093,-99,12399,65450
2026-04-21,QH-260421-38,11564,13370,-100,12029,41930
2026-04-21,QH-260421-39,10108,11646,-99,10940,44280
2026-04-21,QH-260421-40,8275,9855,-501,8855,46480
2026-04-21,QH-260421-41,9689,12298,5048,8000,40920
2026-04-21,QH-260421-42,9611,11595,6000,10000,45770
2026-04-21,QH-260421-43,8330,10269,4105,9401,44670
2026-04-21,QH-260421-44,7643,12380,3134,12084,74900
2026-04-21,QH-260421-45,9584,26000,3954,19649,46590
2026-04-21,QH-260421-46,9262,18584,3235,17365,49080
2026-04-21,QH-260421-47,9404,17500,3301,12001,76450
2026-04-21,QH-260421-48,9439,19790,4302,13600,102720
2026-04-21,QH-260421-49,8408,15435,5825,11990,83290
2026-04-21,QH-260421-50,8524,13053,4906,11500,89470
2026-04-21,QH-260421-51,9343,16900,4671,13748,95570
2026-04-21,QH-260421-52,9742,17999,4545,17999,123560
2026-04-21,QH-260421-53,8645,15083,3830,13270,76220
2026-04-21,QH-260421-54,9100,15371,4029,9875,76520
2026-04-21,QH-260421-55,8106,12911,4121,10500,48550
2026-04-21,QH-260421-56,8701,20849,3815,11243,52820
2026-04-21,QH-260421-57,9630,20762,5160,10800,61790
2026-04-21,QH-260421-58,9679,13377,3948,12100,47250
2026-04-21,QH-260421-59,9061,14188,5267,13000,66060
2026-04-21,QH-260421-60,10184,15899,5568,14998,121470
2026-04-21,QH-260421-61,9426,12495,5617,10501,133880
2026-04-21,QH-260421-62,10233,15932,4939,13725,145290
2026-04-21,QH-260421-63,10001,14254,5186,12999,136240
2026-04-21,QH-260421-64,10674,16019,4585,12000,125240
2026-04-21,QH-260421-65,11577,20872,5382,12782,55920
2026-04-21,QH-260421-66,13845,30872,7300,14759,47860
2026-04-21,QH-260421-67,16014,22000,9382,15101,47680
2026-04-21,QH-260421-68,16041,20874,11382,16500,42750
2026-04-21,QH-260421-69,11776,17839,5686,15180,102840
2026-04-21,QH-260421-70,13641,18760,10405,15689,39270
2026-04-21,QH-260421-71,15072,25872,12593,17000,24470
2026-04-21,QH-260421-72,16758,22777,11705,19900,42210
2026-04-21,QH-260421-73,15241,20874,11517,20874,43740
2026-04-21,QH-260421-74,15710,25821,12226,16760,28630
2026-04-21,QH-260421-75,16963,20841,13458,18211,36800
2026-04-21,QH-260421-76,16916,21071,13178,20851,20490
2026-04-21,QH-260421-77,16777,25500,13417,19400,32500
2026-04-21,QH-260421-78,16703,20821,13455,14351,31970
2026-04-21,QH-260421-79,17395,20874,13864,19920,24750
2026-04-21,QH-260421-80,17063,20434,13927,19000,23170
2026-04-21,QH-260421-81,17649,21386,13711,17098,16750
2026-04-21,QH-260421-82,18402,25872,14020,20300,14410
2026-04-21,QH-260421-83,17888,20900,13906,18000,20140
2026-04-21,QH-260421-84,17955,25872,13775,19500,36590
2026-04-21,QH-260421-85,17615,20820,13824,18000,42680
2026-04-21,QH-260421-86,18137,25874,14661,21177,50640
2026-04-21,QH-260421-87,18051,29810,13835,21510,42340
2026-04-21,QH-260421-88,18918,25864,14298,18209,49890
2026-04-21,QH-260421-89,14965,20874,12998,18193,43890
2026-04-21,QH-260421-90,14609,17900,12715,15900,26280
2026-04-21,QH-260421-91,13165,15500,8800,13100,32150
2026-04-21,QH-260421-92,12754,14900,11400,11400,25850
2026-04-21,QH-260421-93,14253,20872,11473,11476,31950
2026-04-21,QH-260421-94,13363,14360,11368,11445,26300
2026-04-21,QH-260421-95,11827,13309,10105,10243,37310
2026-04-21,QH-260421-96,11678,13401,9837,9953,51790
2026-04-22,QH-260422-01,12138,19099,11089,12800,19280
2026-04-22,QH-260422-02,13830,19099,11528,12558,29810
2026-04-22,QH-260422-03,14709,19999,11505,15524,27390
2026-04-22,QH-260422-04,13505,19099,11191,13230,26730
2026-04-22,QH-260422-05,13189,15267,10769,12900,10540
2026-04-22,QH-260422-06,13109,14600,10882,12500,13650
2026-04-22,QH-260422-07,12710,14599,11115,11810,24610
2026-04-22,QH-260422-08,12329,14160,10465,12205,36850
2026-04-22,QH-260422-09,11851,13416,10543,11853,29990
2026-04-22,QH-260422-10,12318,13274,10911,13274,27960
2026-04-22,QH-260422-11,12179,13495,11326,12665,27360
2026-04-22,QH-260422-12,12012,13417,10844,12700,24990
2026-04-22,QH-260422-13,12195,13639,10697,13199,27780
2026-04-22,QH-260422-14,12208,13786,10789,13786,31420
2026-04-22,QH-260422-15,11767,13288,10670,11829,25630
2026-04-22,QH-260422-16,11877,13610,10905,11430,29390
2026-04-22,QH-260422-17,12560,20874,10787,15700,37280
2026-04-22,QH-260422-18,12835,17000,11162,12076,43740
2026-04-22,QH-260422-19,12443,20874,11108,20874,54360
2026-04-22,QH-260422-20,16538,23260,11748,17106,34780
2026-04-22,QH-260422-21,13790,20874,11469,16322,23580
2026-04-22,QH-260422-22,14470,25874,11876,19000,20410
2026-04-22,QH-260422-23,15219,25874,12574,13883,23540
2026-04-22,QH-260422-24,15887,20122,13477,14639,55480
2026-04-22,QH-260422-25,14862,18665,12952,18664,17780
2026-04-22,QH-260422-26,14969,18226,13680,14193,50770
2026-04-22,QH-260422-27,15034,18693,13469,13767,57850
2026-04-22,QH-260422-28,15547,19626,13995,14409,63940
2026-04-22,QH-260422-29,15374,17772,14179,14759,135010
2026-04-22,QH-260422-30,14234,16567,13215,14088,114220
2026-04-22,QH-260422-31,13235,20874,11484,11738,72770
2026-04-22,QH-260422-32,11983,20874,10719,13600,70050
2026-04-22,QH-260422-33,14522,17908,12997,17400,68890
2026-04-22,QH-260422-34,13400,14828,9747,12767,50520
2026-04-22,QH-260422-35,13627,20874,10984,11724,27100
2026-04-22,QH-260422-36,11989,17243,7859,10100,36850
2026-04-22,QH-260422-37,12748,19597,9666,12000,49080
2026-04-22,QH-260422-38,11874,20405,8000,13000,49330
2026-04-22,QH-260422-39,8742,11615,4400,7100,57590
2026-04-22,QH-260422-40,4981,9665,2315,4343,58410
2026-04-22,QH-260422-41,7861,12831,2716,3100,49960
2026-04-22,QH-260422-42,3957,8329,1559,4300,50610
2026-04-22,QH-260422-43,2551,10135,419,3100,64700
2026-04-22,QH-260422-44,2621,20799,-600,3508,80950
2026-04-22,QH-260422-45,3470,11499,0,0,43120
2026-04-22,QH-260422-46,2971,9885,1228,2506,44260
2026-04-22,QH-260422-47,2619,10543,-745,2051,38840
2026-04-22,QH-260422-48,5429,13172,500,3001,63070
2026-04-22,QH-260422-49,3477,6355,59,2500,46000
2026-04-22,QH-260422-50,5316,9500,-111,990,68690
2026-04-22,QH-260422-51,4311,9500,-522,4900,82790
2026-04-22,QH-260422-52,4683,9500,-500,2000,75620
2026-04-22,QH-260422-53,4278,6409,-600,1350,34950
2026-04-22,QH-260422-54,1926,4609,-1000,0,59410
2026-04-22,QH-260422-55,3293,5782,-550,3105,48720
2026-04-22,QH-260422-56,3254,5062,-500,501,58360
2026-04-22,QH-260422-57,3100,5332,-1000,2896,47010
2026-04-22,QH-260422-58,3093,6249,-600,0,49180
2026-04-22,QH-260422-59,1871,4436,-2045,0,67960
2026-04-22,QH-260422-60,1889,6526,-1886,-492,78460
2026-04-22,QH-260422-61,2705,5521,-1705,-500,91340
2026-04-22,QH-260422-62,4384,8550,-1000,-1000,118720
2026-04-22,QH-260422-63,2669,7678,-2796,-1500,70350
2026-04-22,QH-260422-64,1905,9921,-3719,-3719,62000
2026-04-22,QH-260422-65,886,5810,-6080,-3500,71910
2026-04-22,QH-260422-66,2620,9819,-6998,-4800,45620
2026-04-22,QH-260422-67,8325,12993,-1900,12309,62330
2026-04-22,QH-260422-68,11912,16304,-599,1000,62740
2026-04-22,QH-260422-69,8978,20874,371,380,73320
2026-04-22,QH-260422-70,14690,20874,7416,15900,47560
2026-04-22,QH-260422-71,17737,24316,12550,18000,141940
2026-04-22,QH-260422-72,17390,21221,10499,17900,114120
2026-04-22,QH-260422-73,15857,23000,10359,15400,40500
2026-04-22,QH-260422-74,16005,23587,13311,17052,57000
2026-04-22,QH-260422-75,17267,25482,14022,22044,45490
2026-04-22,QH-260422-76,17541,25874,13680,25872,46080
2026-04-22,QH-260422-77,17936,25874,12099,20955,74860
2026-04-22,QH-260422-78,17854,28289,14004,24815,58520
2026-04-22,QH-260422-79,22216,35013,20402,30600,50750
2026-04-22,QH-260422-80,30296,39502,28744,38000,55230
2026-04-22,QH-260422-81,28314,69998,24783,49900,58330
2026-04-22,QH-260422-82,24913,45000,21297,38244,61500
2026-04-22,QH-260422-83,22481,35051,17652,28500,61520
2026-04-22,QH-260422-84,21157,31946,14689,25000,109560
2026-04-22,QH-260422-85,20117,45000,13500,30625,51890
2026-04-22,QH-260422-86,21324,45000,14294,26701,41260
2026-04-22,QH-260422-87,23098,39661,13824,29900,42460
2026-04-22,QH-260422-88,21017,39798,13467,28100,41070
2026-04-22,QH-260422-89,17145,30874,12034,23771,47020
2026-04-22,QH-260422-90,15508,20874,11649,18876,38180
2026-04-22,QH-260422-91,17776,23058,12349,15297,49280
2026-04-22,QH-260422-92,17656,24316,11696,17431,52780
2026-04-22,QH-260422-93,16042,20874,11502,13510,37730
2026-04-22,QH-260422-94,15896,25713,11513,12896,33630
2026-04-22,QH-260422-95,14811,25691,10385,14000,54170
2026-04-22,QH-260422-96,13703,20314,10255,16665,66860
2026-04-23,QH-260423-01,13136,15869,11200,11800,20160
2026-04-23,QH-260423-02,12941,14926,10451,13858,15810
2026-04-23,QH-260423-03,11916,13540,9564,12501,16840
2026-04-23,QH-260423-04,11653,12990,10000,12990,20810
2026-04-23,QH-260423-05,11301,13099,10290,13099,14540
2026-04-23,QH-260423-06,10766,11906,9900,11844,20170
2026-04-23,QH-260423-07,10530,12685,8935,11500,21730
2026-04-23,QH-260423-08,10192,12392,8031,10336,25170
2026-04-23,QH-260423-09,10379,12392,7829,11757,30300
2026-04-23,QH-260423-10,10530,11447,7687,10959,54970
2026-04-23,QH-260423-11,10428,11785,7740,10513,45790
2026-04-23,QH-260423-12,10023,11013,7997,10921,53130
2026-04-23,QH-260423-13,10712,12076,6885,11500,36900
2026-04-23,QH-260423-14,10839,11705,7880,10928,52190
2026-04-23,QH-260423-15,10987,12177,6661,10202,48610
2026-04-23,QH-260423-16,11059,12395,7615,12100,39260
2026-04-23,QH-260423-17,10111,11891,8113,11660,40910
2026-04-23,QH-260423-18,10236,11749,8220,11152,72930
2026-04-23,QH-260423-19,10104,12342,3114,6588,72610
2026-04-23,QH-260423-20,10866,13150,1798,12647,41400
2026-04-23,QH-260423-21,10958,12389,4114,4653,39090
2026-04-23,QH-260423-22,10504,12773,167,9204,41910
2026-04-23,QH-260423-23,10842,13010,4114,10000,30540
2026-04-23,QH-260423-24,11745,13174,8256,13020,33440
2026-04-23,QH-260423-25,10390,13569,3114,12940,43520
2026-04-23,QH-260423-26,13119,14414,7521,14096,94410
2026-04-23,QH-260423-27,12985,14155,6370,11813,95040
2026-04-23,QH-260423-28,10024,14548,4114,7456,56270
2026-04-23,QH-260423-29,11296,14941,4200,9858,44350
2026-04-23,QH-260423-30,10811,14280,2276,2401,63910
2026-04-23,QH-260423-31,9346,13426,3932,7999,63090
2026-04-23,QH-260423-32,7315,11622,1000,2356,52130
2026-04-23,QH-260423-33,10288,14371,-600,5997,102830
2026-04-23,QH-260423-34,7744,11941,-999,-199,53220
2026-04-23,QH-260423-35,5559,10293,1,1,52480
2026-04-23,QH-260423-36,855,7704,-1999,-84,60140
2026-04-23,QH-260423-37,5359,12297,-4999,-4999,68340
2026-04-23,QH-260423-38,-531,4397,-4996,-3500,45150
2026-04-23,QH-260423-39,-1665,2761,-5846,-4000,74120
2026-04-23,QH-260423-40,-3173,2244,-15000,-5000,77290
2026-04-23,QH-260423-41,958,2223,-1500,-1000,66330
2026-04-23,QH-260423-42,-195,1092,-2954,-2500,55990
2026-04-23,QH-260423-43,-2368,-5,-5800,-5800,161500
2026-04-23,QH-260423-44,-2610,-167,-7001,-5000,176030
2026-04-23,QH-260423-45,-1061,1585,-4357,-3494,63660
2026-04-23,QH-260423-46,-2934,-601,-5994,-3000,66360
2026-04-23,QH-260423-47,-2722,0,-5999,-3000,63410
2026-04-23,QH-260423-48,-2768,-549,-6000,-4800,89070
2026-04-23,QH-260423-49,-2304,670,-6999,-4550,60390
2026-04-23,QH-260423-50,-3683,-500,-9990,-5700,75820
2026-04-23,QH-260423-51,-3411,-16,-7549,-5600,61520
2026-04-23,QH-260423-52,-3538,-165,-7000,-5805,50150
2026-04-23,QH-260423-53,-3568,-501,-9707,-3002,48850
2026-04-23,QH-260423-54,-3453,0,-10000,-3023,48490
2026-04-23,QH-260423-55,-3470,-487,-6000,-1500,68020
2026-04-23,QH-260423-56,-2769,2000,-7000,-1505,60840
2026-04-23,QH-260423-57,-3380,-548,-6995,-5100,56330
2026-04-23,QH-260423-58,-3185,0,-7530,-4315,56050
2026-04-23,QH-260423-59,-3341,-5,-5999,-5226,51790
2026-04-23,QH-260423-60,-3427,15,-6399,-5502,59230
2026-04-23,QH-260423-61,-3802,-537,-8699,-5528,62810
2026-04-23,QH-260423-62,-3365,0,-7000,-5180,76590
2026-04-23,QH-260423-63,-2784,-2,-8763,-3100,115330
2026-04-23,QH-260423-64,-1627,0,-5100,-4200,102440
2026-04-23,QH-260423-65,-3740,-500,-7000,-5900,178080
2026-04-23,QH-260423-66,-3367,-13,-7003,-5400,171080
2026-04-23,QH-260423-67,-1452,169,-5015,-260,146140
2026-04-23,QH-260423-68,691,8378,-4000,-99,67090
2026-04-23,QH-260423-69,-2572,0,-7000,-2900,159560
2026-04-23,QH-260423-70,-368,2093,-3071,-400,69560
2026-04-23,QH-260423-71,3381,7966,68,1100,64230
2026-04-23,QH-260423-72,7132,10484,-1000,1500,91590
2026-04-23,QH-260423-73,5612,9935,-500,347,65750
2026-04-23,QH-260423-74,5390,12380,-4699,102,66010
2026-04-23,QH-260423-75,8670,14975,-1000,5063,53590
2026-04-23,QH-260423-76,13900,20876,7085,11422,63560
2026-04-23,QH-260423-77,11784,18250,5003,11824,58810
2026-04-23,QH-260423-78,13596,17306,9900,12183,47360
2026-04-23,QH-260423-79,13210,17176,10177,13500,47320
2026-04-23,QH-260423-80,18873,23311,5000,14032,45270
2026-04-23,QH-260423-81,17981,22934,10000,20399,39490
2026-04-23,QH-260423-82,16356,23526,9575,10300,37560
2026-04-23,QH-260423-83,13256,18000,10100,10100,46070
2026-04-23,QH-260423-84,12084,17845,7558,11000,60620
2026-04-23,QH-260423-85,14447,19639,4274,14000,40170
2026-04-23,QH-260423-86,14287,18369,9291,15500,56350
2026-04-23,QH-260423-87,13386,19307,9010,17900,64960
2026-04-23,QH-260423-88,11992,16848,4114,15577,54990
2026-04-23,QH-260423-89,12291,14990,8873,12590,91790
2026-04-23,QH-260423-90,11922,20133,8458,13906,55210
2026-04-23,QH-260423-91,12444,20874,7578,19100,55620
2026-04-23,QH-260423-92,12951,20039,7440,18515,55480
2026-04-23,QH-260423-93,11316,20098,8500,13555,64320
2026-04-23,QH-260423-94,11465,20186,8908,15006,58160
2026-04-23,QH-260423-95,12152,19490,7636,17001,56790
2026-04-23,QH-260423-96,12715,22999,6787,17722,77520
2026-04-24,QH-260424-01,12136,20071,11504,14605,7720
2026-04-24,QH-260424-02,12087,14145,10102,13047,8740
2026-04-24,QH-260424-03,13307,18425,10435,13857,13610
2026-04-24,QH-260424-04,11930,16498,8679,13740,28410
2026-04-24,QH-260424-05,11681,16162,8847,10714,21960
2026-04-24,QH-260424-06,11541,15167,9912,11211,19190
2026-04-24,QH-260424-07,10754,11831,7864,10081,22190
2026-04-24,QH-260424-08,10665,11970,8545,10400,42050
2026-04-24,QH-260424-09,10795,11939,9850,10900,49010
2026-04-24,QH-260424-10,11001,12110,9730,10500,33020
2026-04-24,QH-260424-11,10809,11789,9850,11789,43010
2026-04-24,QH-260424-12,10665,11887,8734,10516,37020
2026-04-24,QH-260424-13,10681,14405,9252,9252,35420
2026-04-24,QH-260424-14,10357,11302,9170,9249,40450
2026-04-24,QH-260424-15,10411,11796,4325,9402,41680
2026-04-24,QH-260424-16,10504,11527,4943,11527,54390
2026-04-24,QH-260424-17,10351,11986,9691,10011,33510
2026-04-24,QH-260424-18,10551,12093,9378,9378,19810
2026-04-24,QH-260424-19,10079,13273,9249,10660,25560
2026-04-24,QH-260424-20,10504,13522,9203,9310,16800
2026-04-24,QH-260424-21,12369,19998,10792,14410,21130
2026-04-24,QH-260424-22,10818,12095,9005,11131,17450
2026-04-24,QH-260424-23,11442,12691,10001,12158,22200
2026-04-24,QH-260424-24,12047,14286,10400,10400,28460
2026-04-24,QH-260424-25,11743,16021,4528,11501,33400
2026-04-24,QH-260424-26,12177,13695,10080,10575,88300
2026-04-24,QH-260424-27,12505,14701,8343,10903,78330
2026-04-24,QH-260424-28,11957,13890,10016,11212,40930
2026-04-24,QH-260424-29,12930,15409,8501,12000,34280
2026-04-24,QH-260424-30,11770,13295,10400,10481,38060
2026-04-24,QH-260424-31,9904,12850,7906,12800,41870
2026-04-24,QH-260424-32,6076,12100,-149,12100,47020
2026-04-24,QH-260424-33,5132,13346,1534,5816,18620
2026-04-24,QH-260424-34,4913,10700,1106,9921,15020
2026-04-24,QH-260424-35,5492,10100,-156,9338,34740
2026-04-24,QH-260424-36,3818,8582,-2508,8287,47140
2026-04-24,QH-260424-37,6477,10210,845,9712,37090
2026-04-24,QH-260424-38,5816,9820,408,9343,32470
